Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
4988972056,NFL $3K Quarter Jukebox [Just $0.25!],185844110,$0.25 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Saints  (41034966),,RB,Ameer Abdullah (41034202),Ameer Abdullah,41034202,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,2.25
4988972057,NFL $3K Quarter Jukebox [Just $0.25!],185844110,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),RJ Harvey (41034050),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Broncos  (41034949),,RB,Tyler Goodson (41034204),Tyler Goodson,41034204,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0.57
4988972058,NFL $3K Quarter Jukebox [Just $0.25!],185844110,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Jets  (41034964),,RB,DJ Giddens (41034206),DJ Giddens,41034206,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0.94
4988972059,NFL $3K Quarter Jukebox [Just $0.25!],185844110,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Jets  (41034964),,RB,Salvon Ahmed (41034208),Salvon Ahmed,41034208,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0
4988972436,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Darnell Mooney (41034326),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Raiders  (41034969),,RB,Ulysses Bentley IV (41034210),Ulysses Bentley IV,41034210,RB/FLEX,4000,IND@JAX 12/07/2025 01:00PM ET,IND,0
4988972437,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Raiders  (41034969),,QB,Josh Johnson (41033990),Josh Johnson,41033990,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
4988972438,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Steelers  (41034962),,QB,Sam Hartman (41033991),Sam Hartman,41033991,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
4988972439,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Pat Bryant (41034388),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Browns  (41034951),,QB,John Wolford (41033992),John Wolford,41033992,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
4988972440,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,J.J. McCarthy (41033958),James Cook III (41034024),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Commanders  (41034960),,QB,Carson Wentz (41033993),Carson Wentz,41033993,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,16.27
4988972441,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Buccaneers  (41034952),,QB,Desmond Ridder (41033994),Desmond Ridder,41033994,QB,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
4988972442,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Dontayvion Wicks (41034360),Browns  (41034951),,RB,Austin Ekeler (41034184),Austin Ekeler,41034184,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,6.55
4988972443,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Puka Nacua (41034268),AJ Barner (41034726),Breece Hall (41034036),Raiders  (41034969),,RB,Chase Edmonds (41034186),Chase Edmonds,41034186,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
4988972444,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Browns  (41034951),,RB,Donovan Edwards (41034188),Donovan Edwards,41034188,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
4988972445,NFL $0.25 Winner Take All [$100 to 1st],185849796,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jaxon Smith-Njigba (41034266),Darnell Mooney (41034326),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Jaguars  (41034961),,RB,Ty Chandler (41034190),Ty Chandler,41034190,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
4988972588,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Darnell Mooney (41034326),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Steelers  (41034962),,RB,C.J. Ham (41034192),C.J. Ham,41034192,RB/FLEX,4000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0.25
4988972589,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Quinshon Judkins (41034038),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Commanders  (41034960),,QB,Justin Fields (41033965),Justin Fields,41033965,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,16.3
4988972590,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Aaron Jones Sr. (41034060),Quinshon Judkins (41034038),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Jets  (41034964),,QB,Brady Cook (41033987),Brady Cook,41033987,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
4988972591,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jordan Addison (41034322),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Steelers  (41034962),,QB,Zach Wilson (41033988),Zach Wilson,41033988,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0.79
4988972592,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Adonai Mitchell (41034334),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Jets  (41034964),,QB,Quinn Ewers (41033989),Quinn Ewers,41033989,QB,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,2.12
4988972593,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Buccaneers  (41034952),,RB,Isaiah Davis (41034114),Isaiah Davis,41034114,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,3.54
4988972594,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Darnell Mooney (41034326),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Jaguars  (41034961),,RB,Kene Nwangwu (41034166),Kene Nwangwu,41034166,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0.86
4988972595,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Darnell Mooney (41034326),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Saints  (41034966),,RB,Khalil Herbert (41034168),Khalil Herbert,41034168,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
4988972596,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),James Cook III (41034024),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Packers  (41034957),,RB,Braelon Allen (41034170),Braelon Allen,41034170,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,4.08
4988972597,NFL $0.25 Winner Take All [$100 to 1st],185851845,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Bijan Robinson (41034022),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Commanders  (41034960),,RB,Andrew Beck (41034172),Andrew Beck,41034172,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,1.05
4988964532,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Ja'Marr Chase (41034270),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Packers  (41034957),,RB,Jaylen Wright (41034174),Jaylen Wright,41034174,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,1.5
4988964533,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Bucky Irving (41034028),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Commanders  (41034960),,RB,Alexander Mattison (41034176),Alexander Mattison,41034176,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0
4988964534,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Packers  (41034957),,RB,Alec Ingold (41034178),Alec Ingold,41034178,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0.79
4988964535,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Jaxon Smith-Njigba (41034266),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Steelers  (41034962),,RB,JaMycal Hasty (41034180),JaMycal Hasty,41034180,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0
4988964536,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Pat Bryant (41034388),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Browns  (41034951),,RB,Jeff Wilson Jr. (41034182),Jeff Wilson Jr.,41034182,RB/FLEX,4000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0
4988964537,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Kenneth Walker III (41034052),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Browns  (41034951),,QB,Teddy Bridgewater (41033967),Teddy Bridgewater,41033967,QB,4000,NO@TB 12/07/2025 01:00PM ET,TB,0.72
4988964538,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Titans  (41034959),,QB,Connor Bazelak (41033984),Connor Bazelak,41033984,QB,4000,NO@TB 12/07/2025 01:00PM ET,TB,0
4988964539,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),James Cook III (41034024),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Browns  (41034951),,QB,Spencer Rattler (41033985),Spencer Rattler,41033985,QB,4000,NO@TB 12/07/2025 01:00PM ET,NO,13.27
4988964540,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Bucky Irving (41034028),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Steelers  (41034962),,QB,Jake Haener (41033986),Jake Haener,41033986,QB,4000,NO@TB 12/07/2025 01:00PM ET,NO,0
4988964541,NFL $0.25 Winner Take All [$100 to 1st],185854439,$0.25 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Raiders  (41034969),,RB,Josh Williams (41034154),Josh Williams,41034154,RB/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,TB,0.37
4988959642,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Dontayvion Wicks (41034360),Buccaneers  (41034952),,RB,Michael Wiley (41034156),Michael Wiley,41034156,RB/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,TB,0
4988959643,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Zonovan Knight (41034064),Steelers  (41034962),,RB,Evan Hull (41034160),Evan Hull,41034160,RB/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,NO,1.5
4988959644,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Packers  (41034957),,RB,Kendre Miller (41034162),Kendre Miller,41034162,RB/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,NO,4.76
4988959645,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,RB,Ian Wheeler (41034164),Ian Wheeler,41034164,RB/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,NO,0
4988959646,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,J.J. McCarthy (41033958),Josh Jacobs (41034030),Ashton Jeanty (41034042),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Justin Jefferson (41034276),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Commanders  (41034960),,WR,Jalen McMillan (41034354),Jalen McMillan,41034354,WR/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,TB,0
4988959647,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Packers  (41034957),,TE,Juwan Johnson (41034706),Juwan Johnson,41034706,TE/FLEX,4000,NO@TB 12/07/2025 01:00PM ET,NO,10.72
4988959648,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Bucky Irving (41034028),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Jaguars  (41034961),,QB,Kenny Pickett (41033979),Kenny Pickett,41033979,QB,4000,DEN@LV 12/07/2025 04:05PM ET,LV,-0.34
4988959649,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,J.J. McCarthy (41033958),James Cook III (41034024),Ashton Jeanty (41034042),Luther Burden III (41034362),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Raiders  (41034969),,QB,Aidan O'Connell (41033980),Aidan O'Connell,41033980,QB,4000,DEN@LV 12/07/2025 04:05PM ET,LV,0
4988959650,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Bucky Irving (41034028),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Packers  (41034957),,QB,Cam Miller (41033981),Cam Miller,41033981,QB,4000,DEN@LV 12/07/2025 04:05PM ET,LV,0
4988959651,NFL $0.25 Winner Take All [$100 to 1st],185856289,$0.25 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Jaguars  (41034961),,QB,Jarrett Stidham (41033982),Jarrett Stidham,41033982,QB,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,-0.1
4988982342,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Steelers  (41034962),,QB,Sam Ehlinger (41033983),Sam Ehlinger,41033983,QB,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,0
4988982343,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Darnell Mooney (41034326),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Steelers  (41034962),,RB,Dylan Laube (41034138),Dylan Laube,41034138,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,LV,0.44
4988982344,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Buccaneers  (41034952),,RB,Zamir White (41034140),Zamir White,41034140,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,LV,1.85
4988982345,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Jaxon Smith-Njigba (41034266),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Jets  (41034964),,RB,Chris Collier (41034142),Chris Collier,41034142,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,LV,0
4988982346,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Titans  (41034959),,RB,Tyler Badie (41034144),Tyler Badie,41034144,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,2.31
4988982347,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Jaguars  (41034961),,RB,J.K. Dobbins (41034146),J.K. Dobbins,41034146,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,12.19
4988982348,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,J.J. McCarthy (41033958),Josh Jacobs (41034030),Ashton Jeanty (41034042),Luther Burden III (41034362),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Packers  (41034957),,RB,Adam Prentice (41034148),Adam Prentice,41034148,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,0.85
4988982349,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Jaguars  (41034961),,RB,Deuce Vaughn (41034150),Deuce Vaughn,41034150,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,0
4988982350,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Devin Neal (41034062),Jaguars  (41034961),,RB,Michael Burton (41034152),Michael Burton,41034152,RB/FLEX,4000,DEN@LV 12/07/2025 04:05PM ET,DEN,0
4988982351,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Justin Jefferson (41034276),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Packers  (41034957),,QB,Kedon Slovis (41033974),Kedon Slovis,41033974,QB,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,-0.04
4988982352,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,QB,Kyler Murray (41033975),Kyler Murray,41033975,QB,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,16.36
4988982353,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Ja'Marr Chase (41034270),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Commanders  (41034960),,QB,Jeff Driskel (41033976),Jeff Driskel,41033976,QB,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
4988982354,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Bucky Irving (41034028),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Commanders  (41034960),,QB,Jimmy Garoppolo (41033977),Jimmy Garoppolo,41033977,QB,4000,LAR@ARI 12/07/2025 04:25PM ET,LAR,-0.3
4988982355,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Jets  (41034964),,QB,Stetson Bennett IV (41033978),Stetson Bennett IV,41033978,QB,4000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
4988982356,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Adonai Mitchell (41034334),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Commanders  (41034960),,RB,Jermar Jefferson (41034126),Jermar Jefferson,41034126,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
4988982357,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Kirk Cousins (41033960),Quinshon Judkins (41034038),James Cook III (41034024),Luther Burden III (41034362),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Commanders  (41034960),,RB,James Conner (41034128),James Conner,41034128,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,11.1
4988982358,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),James Cook III (41034024),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Broncos  (41034949),,RB,Sincere McCormick (41034130),Sincere McCormick,41034130,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
